parcelle,jannat
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0185,"1960"
930010000AT0188,"1890"
930010000AT0189,"1958"
930010000AT0189,"1958"
930010000AT0189,"1958"
930010000AT0190,"1968"
930010000AT0190,"1880"
930010000AT0190,"1880"
930010000AU0005,"1930"
930010000AU0148,"1977"
930010000AU0020,"1981"
930010000AU0022,"1930"
930010000AU0024,"1956"
930010000AU0025,"1955"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"1966"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"0000"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1920"
930010000AU0027,"1926"
930010000AU0132,"1967"
930010000AU0170,"1971"
930010000AU0169,"0000"
930010000AU0027,"0000"
930010000AU0031,"1958"
930010000AU0027,"1967"
930010000AU0027,"1968"
930010000AU0036,"1925"
930010000AU0037,"1925"
930010000AU0038,"1920"
930010000AU0041,"1930"
930010000AU0041,"1930"
930010000AU0042,"1934"
930010000AU0043,"1922"
930010000AU0048,"1936"
930010000AU0050,"1912"
930010000AU0174,"1920"
930010000AU0052,"1914"
930010000AU0053,"1920"
930010000AU0053,"1926"
930010000AU0157,"1930"
930010000AU0058,"1959"
930010000AU0060,"1952"
930010000AU0062,"1930"
930010000AU0062,"0000"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"1930"
930010000AU0062,"0000"
930010000AU0062,"0000"
930010000AU0062,"0000"
930010000AU0204,"1950"
930010000AU0204,"1950"
930010000AU0072,"1949"
930010000AU0195,"1980"
930010000AU0075,"1958"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"0000"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0163,"1966"
930010000AU0082,"1955"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0083,"1910"
930010000AU0084,"1910"
930010000AU0085,"1925"
930010000AU0087,"1934"
930010000AU0088,"1924"
930010000AU0089,"1928"
930010000AU0090,"1924"
930010000AU0090,"1924"
930010000AU0091,"1927"
930010000AU0192,"1939"
930010000AU0099,"1932"
930010000AU0102,"1955"
930010000AU0103,"1976"
930010000AU0105,"1955"
930010000AU0107,"1958"
930010000AU0108,"1960"
930010000AU0109,"1962"
930010000AU0027,"0000"
930010000AU0115,"1980"
930010000AU0207,"1930"
930010000AU0121,"1971"
930010000AU0196,"1958"
930010000AU0132,"1938"
930010000AU0133,"1974"
930010000AU0134,"1969"
930010000AU0202,"0000"
930010000AU0142,"1969"
930010000AU0143,"1969"
930010000AU0146,"1977"
930010000AU0200,"1922"
930010000AV0001,"1930"
930010000AV0003,"0002"
930010000AV0005,"1936"
930010000AV0007,"1930"
930010000AV0009,"1934"
930010000AV0010,"1982"
930010000AV0011,"1930"
930010000AV0012,"1926"
930010000AV0012,"1926"
930010000AV0012,"1926"
930010000AV0013,"1954"
930010000AV0014,"1959"
930010000AV0015,"1962"
930010000AV0016,"1961"
930010000AV0018,"1930"
930010000AV0020,"1956"
930010000AV0021,"1976"
930010000AV0022,"1926"
930010000AV0023,"1920"
930010000AV0024,"1925"
930010000AV0025,"1931"
930010000AU0026,"1925"
930010000AV0027,"1954"
930010000AV0209,"1966"
930010000AU0027,"1966"
930010000AV0218,"1936"
930010000AV0219,"1936"
930010000AV0029,"1963"
930010000AV0030,"1926"
930010000AV0031,"1927"
930010000AV0032,"1920"
930010000AV0034,"1900"
930010000AV0037,"1923"
930010000AV0038,"1957"
930010000AV0221,"1920"
930010000AV0042,"1924"
930010000AV0044,"1926"
930010000AV0045,"1963"
930010000AV0048,"1970"
930010000AV0050,"1930"
930010000AV0051,"1980"
930010000AV0052,"1932"
930010000AV0053,"1934"
930010000AV0056,"1912"
930010000AV0225,"1910"
930010000AV0059,"1915"
930010000AV0060,"1910"
930010000AV0061,"1920"
930010000AV0062,"1910"
930010000AV0063,"1930"
930010000AV0063,"1930"
930010000AV0064,"1920"
930010000AV0065,"1910"
930010000AV0067,"1929"
930010000AV0068,"1910"
930010000AV0068,"1910"
930010000AV0073,"1937"
930010000AV0076,"1925"
930010000AV0077,"1971"
930010000AV0078,"1976"
930010000AV0079,"1950"
930010000AV0080,"1926"
930010000AV0081,"1926"
930010000AV0082,"1926"
930010000AV0084,"1931"
930010000AV0085,"1938"
930010000AV0086,"1928"
930010000AV0087,"1928"
930010000AV0088,"1926"
930010000AV0088,"1972"
930010000AV0090,"1932"
930010000AV0091,"1921"
930010000AV0228,"1923"
930010000AV0227,"1923"
930010000AV0227,"1923"
930010000AV0093,"1935"
930010000AV0212,"1924"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0209,"1966"
930010000AV0101,"1920"
930010000AV0104,"1953"
930010000AV0105,"1920"
930010000AV0107,"1913"
930010000AV0109,"1912"
930010000AV0110,"1953"
930010000AV0110,"1914"
930010000AV0113,"0000"
930010000AV0114,"1913"
930010000AV0114,"1913"
930010000AV0114,"1913"
930010000AV0114,"1913"
930010000AV0114,"1913"
930010000AV0114,"1913"
930010000AV0114,"2021"
930010000AV0233,"1920"
930010000AV0117,"1914"
930010000AV0118,"1910"
930010000AV0119,"0000"
930010000AV0120,"1920"
930010000AV0122,"1927"
930010000AV0123,"1928"
930010000AV0125,"1914"
930010000AV0126,"1913"
930010000AV0126,"0000"
930010000AV0127,"1910"
930010000AV0129,"1919"
930010000AV0131,"1956"
930010000AV0132,"1921"
930010000AV0134,"1919"
930010000AV0135,"1914"
930010000AV0136,"1923"
930010000AV0216,"1923"
930010000AV0140,"1956"
930010000AV0141,"1905"
930010000AV0142,"1969"
930010000AV0143,"1920"
930010000AV0144,"1928"
930010000AV0145,"1927"
930010000AV0146,"1909"
930010000AV0147,"1908"
930010000AV0148,"1913"
930010000AV0149,"1963"
930010000AV0151,"1912"
930010000AV0154,"1923"
930010000AV0155,"1930"
930010000AV0156,"1935"
930010000AV0158,"1931"
930010000AV0159,"1924"
930010000AV0160,"1925"
930010000AV0161,"1930"
930010000AV0162,"1924"
930010000AV0163,"1921"
930010000AV0163,"1921"
930010000AV0163,"1921"
930010000AV0163,"1921"
930010000AV0164,"1922"
930010000AV0164,"1922"
930010000AV0165,"1930"
930010000AV0166,"1920"
930010000AV0167,"1948"
930010000AV0167,"1948"
930010000AV0167,"1948"
930010000AV0167,"1948"
930010000AV0167,"1948"
930010000AV0167,"1948"
930010000AV0167,"1948"
930010000AV0167,"1948"
930010000AV0167,"1948"
930010000AV0167,"1948"
930010000AV0167,"1948"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"1970"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"0000"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0189,"1970"
930010000AV0170,"1937"
930010000AV0171,"1936"
930010000AV0172,"1936"
930010000AV0175,"1964"
930010000AV0178,"1954"
930010000AV0181,"1963"
930010000AV0188,"1910"
930010000AV0229,"0000"
930010000AV0191,"1938"
930010000AV0193,"1932"
930010000AV0194,"1969"
930010000AV0196,"1973"
930010000AV0198,"1972"
930010000AV0202,"1979"
930010000AV0203,"1980"
930010000AV0204,"1912"
930010000AX0002,"1920"
930010000AX0153,"1928"
930010000AX0195,"0000"
930010000AX0195,"0000"
930010000AX0007,"1930"
930010000AX0008,"1930"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
930010000AX0179,"1972"
